Title,Auction Name,Sheet id,Auction House,Make,Model,Variant,Lot,Reg,Start Time,Start Date,D.O.R,Fuel Type,Former Keepers,Transmission,Colour,MOT Expiry Date,Keys,VAT Status,V5,CAP Clean,CAP Average,CAP Below,CC,Mileage,Mileage Warranted,MOT Due,Body Type,Additional information,General Condition,Tyres Condition,Inspection Report,Images,Damaged_images,Damage_details
BMW,ebca,24,ProTruck,BMW,1 Series,116d Sport 5dr,298,WD15VWV,15:00,-,07/07/2015,Diesel,3,MANUAL,WHITE,15/06/2026,2,Margin,Here,"£3,325.00","£2,800.00","£2,275.00",0.1,,Warranted,15/06/2026,Hatchback,"{'information': {'Keys': '2', 'Service history': 'yes', 'Service documents': 'Electronic / Online', 'Number of stamps': '4', 'Last service date': '07/11/2018', 'Last service miles': '51,469', 'MOT Due': '15/06/2026', 'Former Keepers': '3', 'Body Style': 'Hatchback', 'Hubs': 'Alloy', 'BHP': '114', 'Gross Weight': '1885', 'Euro Status': '6', 'Euro': '6', 'CO2': '103', 'MPG Combined': '72.4', 'MPG Urban': '62.8', 'MPG Extra Urban': '80.7'}}","{
    ""Interior"": {
        ""Registration"": ""WD15VWV"",
        ""Registered"": ""07/07/2015"",
        ""Miles"": ""104,416 Miles"",
        ""Miles Warranted"": ""Warranted"",
        ""Former Keepers"": ""3"",
        ""Fuel"": ""Diesel"",
        ""Transmission"": ""MANUAL"",
        ""Colour"": ""WHITE"",
        ""VAT"": ""Margin"",
        ""MOT"": ""15/06/2026"",
        ""V5"": ""Here"",
        ""Keys"": ""2"",
        ""CC"": ""1496"",
        ""Service history"": ""Yes"",
        ""Service documents"": ""Electronic / Online"",
        ""Number of stamps"": ""4"",
        ""Last service date"": ""07/11/2018"",
        ""Last service miles"": ""51,469"",
        ""Vendor"": ""Yeomans Group"",
        ""CAP Clean"": ""\u00a33,325.00"",
        ""CAP Average"": ""\u00a32,800.00"",
        ""CAP Below"": ""\u00a32,275.00""
    }
}",,https://www.protruckauctions.co.uk/motorvehicleinspectionreport/standard/6779.pdf,,,
Toyota,ebca,24,ProTruck,Toyota,Rav 4,2.0 VVT-i XT3 5dr Auto,390,WM06RHA,15:00,-,31/07/2006,Petrol,2,AUTOMATIC,BLACK,29/12/2026,1,Margin,Here,"£2,650.00","£2,200.00","£1,750.00",0.2,,Warranted,29/12/2026,Estate,"{'information': {'Keys': '1', 'Service history': 'yes', 'Service documents': 'Service Book', 'Number of stamps': '5', 'Last service date': '14/02/2012', 'Last service miles': '48,284', 'MOT Due': '29/12/2026', 'Former Keepers': '2', 'Body Style': 'Estate', 'Hubs': 'Alloy', 'BHP': '150', 'Gross Weight': '2110', 'Euro Status': '4', 'Euro': '4', 'CO2': '212', 'MPG Combined': '31.4', 'MPG Urban': '24.4', 'MPG Extra Urban': '38.2'}}","{
    ""Interior"": {
        ""Registration"": ""WM06RHA"",
        ""Registered"": ""31/07/2006"",
        ""Miles"": ""74,114 Miles"",
        ""Miles Warranted"": ""Warranted"",
        ""Former Keepers"": ""2"",
        ""Fuel"": ""Petrol"",
        ""Transmission"": ""AUTOMATIC"",
        ""Colour"": ""BLACK"",
        ""VAT"": ""Margin"",
        ""MOT"": ""29/12/2026"",
        ""V5"": ""Here"",
        ""Keys"": ""1"",
        ""CC"": ""1998"",
        ""Service history"": ""Yes"",
        ""Service documents"": ""Service Book"",
        ""Number of stamps"": ""5"",
        ""Last service date"": ""14/02/2012"",
        ""Last service miles"": ""48,284"",
        ""Vendor"": ""Yeomans Group"",
        ""CAP Clean"": ""\u00a32,650.00"",
        ""CAP Average"": ""\u00a32,200.00"",
        ""CAP Below"": ""\u00a31,750.00""
    }
}",,https://www.protruckauctions.co.uk/motorvehicleinspectionreport/standard/6668.pdf,,,
Ford,ebca,24,ProTruck,Ford,Focus,1.0 EcoBoost 125 Zetec Edition 5dr Auto,301,WP17XFT,15:00,-,31/05/2017,Petrol,2,AUTOMATIC,BLUE,20/12/2026,2,Margin,Here,"£3,400.00","£2,850.00","£2,325.00",0.1,,Warranted,20/12/2026,Hatchback,"{'information': {'Keys': '2', 'Service history': 'yes', 'Service documents': 'Printout', 'Number of stamps': '3', 'Last service date': '28/11/2024', 'Last service miles': '64,463', 'MOT Due': '20/12/2026', 'Former Keepers': '2', 'Body Style': 'Hatchback', 'Hubs': 'Alloy', 'BHP': '123', 'Gross Weight': '1900', 'Euro Status': '6', 'Euro': '6', 'CO2': '125', 'MPG Combined': '51.4', 'MPG Urban': '38.2', 'MPG Extra Urban': '64.2'}}","{
    ""Interior"": {
        ""Registration"": ""WP17XFT"",
        ""Registered"": ""31/05/2017"",
        ""Miles"": ""77,727 Miles"",
        ""Miles Warranted"": ""Warranted"",
        ""Former Keepers"": ""2"",
        ""Fuel"": ""Petrol"",
        ""Transmission"": ""AUTOMATIC"",
        ""Colour"": ""BLUE"",
        ""VAT"": ""Margin"",
        ""MOT"": ""20/12/2026"",
        ""V5"": ""Here"",
        ""Keys"": ""2"",
        ""CC"": ""999"",
        ""Service history"": ""Yes"",
        ""Service documents"": ""Printout"",
        ""Number of stamps"": ""3"",
        ""Last service date"": ""28/11/2024"",
        ""Last service miles"": ""64,463"",
        ""Vendor"": ""Yeomans Group"",
        ""CAP Clean"": ""\u00a33,400.00"",
        ""CAP Average"": ""\u00a32,850.00"",
        ""CAP Below"": ""\u00a32,325.00""
    }
}",,https://www.protruckauctions.co.uk/motorvehicleinspectionreport/standard/6547.pdf,,,
Fiat,ebca,24,ProTruck,Fiat,500x,1.6 Multijet Cross 5dr,330,WP65BWO,15:00,-,31/10/2015,Diesel,4,MANUAL,GREY,31/10/2026,2,Margin,Here,"£2,375.00","£1,925.00","£1,475.00",0.2,,Warranted,31/10/2026,Hatchback,"{'information': {'Keys': '2', 'Service history': 'yes', 'Service documents': 'Service Book', 'Number of stamps': '10', 'Last service date': '16/10/2025', 'Last service miles': '82,741', 'MOT Due': '31/10/2026', 'Former Keepers': '4', 'Body Style': 'Hatchback', 'Hubs': 'Alloy', 'BHP': '118', 'Euro Status': '6', 'Euro': '6', 'CO2': '109', 'MPG Combined': '68.9', 'MPG Urban': '60.1', 'MPG Extra Urban': '74.3'}}","{
    ""Interior"": {
        ""Registration"": ""WP65BWO"",
        ""Registered"": ""31/10/2015"",
        ""Miles"": ""84,537 Miles"",
        ""Miles Warranted"": ""Warranted"",
        ""Former Keepers"": ""4"",
        ""Fuel"": ""Diesel"",
        ""Transmission"": ""MANUAL"",
        ""Colour"": ""GREY"",
        ""VAT"": ""Margin"",
        ""MOT"": ""31/10/2026"",
        ""V5"": ""Here"",
        ""Keys"": ""2"",
        ""CC"": ""1598"",
        ""Service history"": ""Yes"",
        ""Service documents"": ""Service Book"",
        ""Number of stamps"": ""10"",
        ""Last service date"": ""16/10/2025"",
        ""Last service miles"": ""82,741"",
        ""Vendor"": ""EMC Group"",
        ""CAP Clean"": ""\u00a32,375.00"",
        ""CAP Average"": ""\u00a31,925.00"",
        ""CAP Below"": ""\u00a31,475.00""
    }
}",,https://www.protruckauctions.co.uk/motorvehicleinspectionreport/standard/6454.pdf,,,
Audi,ebca,24,ProTruck,Audi,TT,2.0 TDI Quattro 2dr,260,WR09VSE,15:00,-,28/05/2009,Diesel,3,MANUAL,WHITE,16/02/2026,2,Margin,Here,£0.00,£0.00,£0.00,0.2,,Warranted,16/02/2026,Coupe,"{'information': {'Keys': '2', 'Service history': 'yes', 'Service documents': 'Service Book', 'Number of stamps': '17', 'Last service date': '12/02/2025', 'Last service miles': '178,467', 'MOT Due': '16/02/2026', 'Former Keepers': '3', 'Body Style': 'Coupe', 'Hubs': 'Alloy', 'BHP': '170', 'Gross Weight': '1770', 'Euro Status': '4', 'Euro': '4', 'CO2': '139', 'MPG Combined': '53.3', 'MPG Urban': '40.4', 'MPG Extra Urban': '65.7'}}","{
    ""Interior"": {
        ""Registration"": ""WR09VSE"",
        ""Registered"": ""28/05/2009"",
        ""Miles"": ""183,097 Miles"",
        ""Miles Warranted"": ""Warranted"",
        ""Former Keepers"": ""3"",
        ""Fuel"": ""Diesel"",
        ""Transmission"": ""MANUAL"",
        ""Colour"": ""WHITE"",
        ""VAT"": ""Margin"",
        ""MOT"": ""16/02/2026"",
        ""V5"": ""Here"",
        ""Keys"": ""2"",
        ""CC"": ""1968"",
        ""Service history"": ""Yes"",
        ""Service documents"": ""Service Book"",
        ""Number of stamps"": ""17"",
        ""Last service date"": ""12/02/2025"",
        ""Last service miles"": ""178,467"",
        ""Vendor"": ""Caffyns Group"",
        ""CAP Clean"": ""\u00a30.00"",
        ""CAP Average"": ""\u00a30.00"",
        ""CAP Below"": ""\u00a30.00""
    }
}",,https://www.protruckauctions.co.uk/motorvehicleinspectionreport/standard/6821.pdf,,,
Mini,ebca,24,ProTruck,Mini,Countryman,2.0 Cooper S D 5dr Auto,268,WR63GZF,15:00,-,22/11/2013,Diesel,3,AUTOMATIC,SILVER,11/07/2026,2,Margin,Here,"£3,125.00","£2,650.00","£2,175.00",0.2,,Warranted,11/07/2026,Hatchback,"{'information': {'Keys': '2', 'Service history': 'none', 'MOT Due': '11/07/2026', 'Former Keepers': '3', 'Body Style': 'Hatchback', 'Hubs': 'Alloy', 'BHP': '141', 'Gross Weight': '1815', 'Euro Status': '5', 'Euro': '5', 'CO2': '150', 'MPG Combined': '49.6', 'MPG Urban': '38.7', 'MPG Extra Urban': '58.9'}}","{
    ""Interior"": {
        ""Registration"": ""WR63GZF"",
        ""Registered"": ""22/11/2013"",
        ""Miles"": ""90,672 Miles"",
        ""Miles Warranted"": ""Warranted"",
        ""Former Keepers"": ""3"",
        ""Fuel"": ""Diesel"",
        ""Transmission"": ""AUTOMATIC"",
        ""Colour"": ""SILVER"",
        ""VAT"": ""Margin"",
        ""MOT"": ""11/07/2026"",
        ""V5"": ""Here"",
        ""Keys"": ""2"",
        ""CC"": ""1995"",
        ""Service history"": ""None"",
        ""Vendor"": ""St Leonards Motor Group"",
        ""CAP Clean"": ""\u00a33,125.00"",
        ""CAP Average"": ""\u00a32,650.00"",
        ""CAP Below"": ""\u00a32,175.00""
    }
}",,https://www.protruckauctions.co.uk/motorvehicleinspectionreport/standard/6700.pdf,,,
Toyota,ebca,24,ProTruck,Toyota,Rav 4,2.0 XT3 3dr,384,WU04XDY,15:00,-,23/03/2004,Petrol,5,MANUAL,RED,05/11/2026,2,Margin,Here,"£1,625.00","£1,225.00",£820.00,0.2,,Warranted,05/11/2026,Estate,"{'information': {'Keys': '2', 'Service history': 'yes', 'Service documents': 'Service Book', 'Number of stamps': '13', 'Last service date': '26/03/2017', 'Last service miles': '45,392', 'MOT Due': '05/11/2026', 'Former Keepers': '5', 'Body Style': 'Estate', 'Hubs': 'Alloy', 'BHP': '147', 'Gross Weight': '1685', 'Euro Status': '4', 'Euro': '4', 'CO2': '207', 'MPG Combined': '32.1', 'MPG Urban': '24.8', 'MPG Extra Urban': '38.7'}}","{
    ""Interior"": {
        ""Registration"": ""WU04XDY"",
        ""Registered"": ""23/03/2004"",
        ""Miles"": ""70,816 Miles"",
        ""Miles Warranted"": ""Warranted"",
        ""Former Keepers"": ""5"",
        ""Fuel"": ""Petrol"",
        ""Transmission"": ""MANUAL"",
        ""Colour"": ""RED"",
        ""VAT"": ""Margin"",
        ""MOT"": ""05/11/2026"",
        ""V5"": ""Here"",
        ""Keys"": ""2"",
        ""CC"": ""1998"",
        ""Service history"": ""Yes"",
        ""Service documents"": ""Service Book"",
        ""Number of stamps"": ""13"",
        ""Last service date"": ""26/03/2017"",
        ""Last service miles"": ""45,392"",
        ""Vendor"": ""Yeomans Group"",
        ""CAP Clean"": ""\u00a31,625.00"",
        ""CAP Average"": ""\u00a31,225.00"",
        ""CAP Below"": ""\u00a3820.00""
    }
}",,https://www.protruckauctions.co.uk/motorvehicleinspectionreport/standard/6619.pdf,,,
Audi,ebca,24,ProTruck,Audi,A4,TDI SE 130 BHP,382,Y138MWL,15:00,-,12/04/2001,Diesel,3,MANUAL,RED,21/09/2026,2,Margin,Here,£0.00,£0.00,£0.00,0.2,,Warranted,21/09/2026,Saloon,"{'information': {'Keys': '2', 'Service history': 'yes', 'Service documents': 'Printout', 'Number of stamps': '6', 'Last service date': '20/09/2024', 'Last service miles': '151,311', 'MOT Due': '21/09/2026', 'Former Keepers': '3', 'Body Style': 'Saloon', 'Hubs': 'Alloy', 'BHP': '129', 'Gross Weight': '1945', 'CO2': '151', 'MPG Combined': '51.4', 'MPG Urban': '38.2', 'MPG Extra Urban': '64.2'}}","{
    ""Interior"": {
        ""Registration"": ""Y138MWL"",
        ""Registered"": ""12/04/2001"",
        ""Miles"": ""153,090 Miles"",
        ""Miles Warranted"": ""Warranted"",
        ""Former Keepers"": ""3"",
        ""Fuel"": ""Diesel"",
        ""Transmission"": ""MANUAL"",
        ""Colour"": ""RED"",
        ""VAT"": ""Margin"",
        ""MOT"": ""21/09/2026"",
        ""V5"": ""Here"",
        ""Keys"": ""2"",
        ""CC"": ""1896"",
        ""Service history"": ""Yes"",
        ""Service documents"": ""Printout"",
        ""Number of stamps"": ""6"",
        ""Last service date"": ""20/09/2024"",
        ""Last service miles"": ""151,311"",
        ""Vendor"": ""Caffyns Group"",
        ""CAP Clean"": ""\u00a30.00"",
        ""CAP Average"": ""\u00a30.00"",
        ""CAP Below"": ""\u00a30.00""
    }
}",,https://www.protruckauctions.co.uk/motorvehicleinspectionreport/standard/6702.pdf,,,
Volvo,ebca,24,ProTruck,Volvo,V70,D3 [163] SE 5dr Geartronic [Lthr],257,YB10GWJ,15:00,-,22/07/2010,Diesel,1,AUTOMATIC,GREY,22/07/2026,2,Margin,Here,"£1,600.00","£1,200.00",£800.00,0.2,,Warranted,22/07/2026,Estate,"{'information': {'Keys': '2', 'Service history': 'yes', 'Service documents': 'Printout', 'Number of stamps': '15', 'Last service date': '15/07/2025', 'Last service miles': '158,212', 'MOT Due': '22/07/2026', 'Former Keepers': '1', 'Body Style': 'Estate', 'Hubs': 'Alloy', 'BHP': '161', 'Gross Weight': '2310', 'Euro Status': '5', 'Euro': '5', 'CO2': '159', 'MPG Combined': '46.3', 'MPG Urban': '34.5', 'MPG Extra Urban': '58.9'}}","{
    ""Interior"": {
        ""Registration"": ""YB10GWJ"",
        ""Registered"": ""22/07/2010"",
        ""Miles"": ""162,963 Miles"",
        ""Miles Warranted"": ""Warranted"",
        ""Former Keepers"": ""1"",
        ""Fuel"": ""Diesel"",
        ""Transmission"": ""AUTOMATIC"",
        ""Colour"": ""GREY"",
        ""VAT"": ""Margin"",
        ""MOT"": ""22/07/2026"",
        ""V5"": ""Here"",
        ""Keys"": ""2"",
        ""CC"": ""1984"",
        ""Service history"": ""Yes"",
        ""Service documents"": ""Printout"",
        ""Number of stamps"": ""15"",
        ""Last service date"": ""15/07/2025"",
        ""Last service miles"": ""158,212"",
        ""Vendor"": ""Caffyns Group"",
        ""CAP Clean"": ""\u00a31,600.00"",
        ""CAP Average"": ""\u00a31,200.00"",
        ""CAP Below"": ""\u00a3800.00""
    }
}",,https://www.protruckauctions.co.uk/motorvehicleinspectionreport/standard/6698.pdf,,,
BMW,ebca,24,ProTruck,BMW,3 Series,320i M Sport Highline 2dr,266,YB59UEJ,15:00,-,26/02/2010,Petrol,6,MANUAL,BLACK,29/04/2026,1,Margin,Here,"£2,100.00","£1,675.00","£1,225.00",0.2,,Warranted,29/04/2026,Coupe,"{'information': {'Keys': '1', 'Service history': 'yes', 'Service documents': 'Service Book', 'Number of stamps': '6', 'Last service date': '16/07/2020', 'Last service miles': '60,123', 'MOT Due': '29/04/2026', 'Former Keepers': '6', 'Body Style': 'Coupe', 'Hubs': 'Alloy', 'BHP': '168', 'Gross Weight': '1810', 'Euro Status': '5', 'Euro': '5', 'CO2': '154', 'MPG Combined': '42.8', 'MPG Urban': '32.8', 'MPG Extra Urban': '52.3'}}","{
    ""Interior"": {
        ""Registration"": ""YB59UEJ"",
        ""Registered"": ""26/02/2010"",
        ""Miles"": ""83,401 Miles"",
        ""Miles Warranted"": ""Warranted"",
        ""Former Keepers"": ""6"",
        ""Fuel"": ""Petrol"",
        ""Transmission"": ""MANUAL"",
        ""Colour"": ""BLACK"",
        ""VAT"": ""Margin"",
        ""MOT"": ""29/04/2026"",
        ""V5"": ""Here"",
        ""Keys"": ""1"",
        ""CC"": ""1995"",
        ""Service history"": ""Yes"",
        ""Service documents"": ""Service Book"",
        ""Number of stamps"": ""6"",
        ""Last service date"": ""16/07/2020"",
        ""Last service miles"": ""60,123"",
        ""Vendor"": ""St Leonards Motor Group"",
        ""CAP Clean"": ""\u00a32,100.00"",
        ""CAP Average"": ""\u00a31,675.00"",
        ""CAP Below"": ""\u00a31,225.00""
    }
}",,https://www.protruckauctions.co.uk/motorvehicleinspectionreport/standard/5935.pdf,,,
Skoda,ebca,24,ProTruck,Skoda,Octavia,1.6 TDI CR SE 5dr,308,YE61KPF,15:00,-,04/01/2012,Diesel,1,MANUAL,GREY,19/10/2026,2,Margin,Here,"£1,000.00",£600.00,£250.00,0.2,,Warranted,19/10/2026,Estate,"{'information': {'Keys': '2', 'Service history': 'yes', 'Service documents': 'Service Book', 'Number of stamps': '7', 'Last service date': '17/09/2021', 'Last service miles': '114,466', 'MOT Due': '19/10/2026', 'Former Keepers': '1', 'Body Style': 'Estate', 'Hubs': 'Alloy', 'BHP': '103', 'Gross Weight': '1965', 'Euro Status': '5', 'Euro': '5', 'CO2': '119', 'MPG Combined': '4.5', 'MPG Urban': '49.6', 'MPG Extra Urban': '72.4'}}","{
    ""Interior"": {
        ""Registration"": ""YE61KPF"",
        ""Registered"": ""04/01/2012"",
        ""Miles"": ""146,039 Miles"",
        ""Miles Warranted"": ""Warranted"",
        ""Former Keepers"": ""1"",
        ""Fuel"": ""Diesel"",
        ""Transmission"": ""MANUAL"",
        ""Colour"": ""GREY"",
        ""VAT"": ""Margin"",
        ""MOT"": ""19/10/2026"",
        ""V5"": ""Here"",
        ""Keys"": ""2"",
        ""CC"": ""1598"",
        ""Service history"": ""Yes"",
        ""Service documents"": ""Service Book"",
        ""Number of stamps"": ""7"",
        ""Last service date"": ""17/09/2021"",
        ""Last service miles"": ""114,466"",
        ""Vendor"": ""Caffyns Group"",
        ""CAP Clean"": ""\u00a31,000.00"",
        ""CAP Average"": ""\u00a3600.00"",
        ""CAP Below"": ""\u00a3250.00""
    }
}",,https://www.protruckauctions.co.uk/motorvehicleinspectionreport/standard/6192.pdf,,,
Mini,ebca,24,ProTruck,Mini,Countryman,2.0 Cooper S D ALL4 Park Lane 5dr,284,YN65YHK,15:00,-,30/12/2015,Diesel,1,MANUAL,GREY, ,,Margin,Here,"£3,150.00","£2,675.00","£2,200.00",0.2,,Warranted, ,Hatchback,"{'information': {'Service history': 'yes', 'Service documents': 'Service Book', 'Number of stamps': '8', 'Last service date': '10/12/2024', 'Last service miles': '95,837', 'MOT Due': 'Expired', 'Former Keepers': '1', 'Body Style': 'Hatchback', 'Hubs': 'Alloy', 'BHP': '143', 'Gross Weight': '1915', 'Euro Status': '6', 'Euro': '6', 'CO2': '131', 'MPG Combined': '56.5', 'MPG Urban': '50.4', 'MPG Extra Urban': '60.1'}}","{
    ""Interior"": {
        ""Registration"": ""YN65YHK"",
        ""Registered"": ""30/12/2015"",
        ""Miles"": ""105,085 Miles"",
        ""Miles Warranted"": ""Warranted"",
        ""Former Keepers"": ""1"",
        ""Fuel"": ""Diesel"",
        ""Transmission"": ""MANUAL"",
        ""Colour"": ""GREY"",
        ""VAT"": ""Margin"",
        ""MOT"": ""Expired"",
        ""V5"": ""Here"",
        ""Keys"": """",
        ""CC"": ""1995"",
        ""Service history"": ""Yes"",
        ""Service documents"": ""Service Book"",
        ""Number of stamps"": ""8"",
        ""Last service date"": ""10/12/2024"",
        ""Last service miles"": ""95,837"",
        ""Vendor"": ""EMC Group"",
        ""CAP Clean"": ""\u00a33,150.00"",
        ""CAP Average"": ""\u00a32,675.00"",
        ""CAP Below"": ""\u00a32,200.00""
    }
}",,https://www.protruckauctions.co.uk/motorvehicleinspectionreport/standard/6877.pdf,,,
Ford,ebca,24,ProTruck,Ford,B-Max,1.4 Zetec 5dr,333,YT14CUY,15:00,-,29/04/2014,Petrol,1,MANUAL,GOLD,11/07/2026,2,Margin,Here,"£2,175.00","£1,725.00","£1,275.00",0.1,,Warranted,11/07/2026,MPV,"{'information': {'Keys': '2', 'Service history': 'yes', 'Service documents': 'Service Book', 'Number of stamps': '10', 'Last service date': '01/07/2025', 'Last service miles': '60,951', 'MOT Due': '11/07/2026', 'Former Keepers': '1', 'Body Style': 'MPV', 'Hubs': 'Alloy', 'BHP': '89', 'Gross Weight': '1745', 'Euro Status': '5', 'Euro': '5', 'CO2': '139', 'MPG Combined': '47.1', 'MPG Urban': '35.8', 'MPG Extra Urban': '57.7'}}","{
    ""Interior"": {
        ""Registration"": ""YT14CUY"",
        ""Registered"": ""29/04/2014"",
        ""Miles"": ""62,514 Miles"",
        ""Miles Warranted"": ""Warranted"",
        ""Former Keepers"": ""1"",
        ""Fuel"": ""Petrol"",
        ""Transmission"": ""MANUAL"",
        ""Colour"": ""GOLD"",
        ""VAT"": ""Margin"",
        ""MOT"": ""11/07/2026"",
        ""V5"": ""Here"",
        ""Keys"": ""2"",
        ""CC"": ""1388"",
        ""Service history"": ""Yes"",
        ""Service documents"": ""Service Book"",
        ""Number of stamps"": ""10"",
        ""Last service date"": ""01/07/2025"",
        ""Last service miles"": ""60,951"",
        ""Vendor"": ""DSM Ltd"",
        ""CAP Clean"": ""\u00a32,175.00"",
        ""CAP Average"": ""\u00a31,725.00"",
        ""CAP Below"": ""\u00a31,275.00""
    }
}",,https://www.protruckauctions.co.uk/motorvehicleinspectionreport/standard/6869.pdf,,,
Honda,ebca,24,ProTruck,Honda,Jazz,1.2 i-VTEC SE 5dr,386,YX59UKG,15:00,-,11/09/2009,Petrol,3,MANUAL,SILVER,25/01/2026,2,Margin,Here,"£1,475.00","£1,075.00",£675.00,0.1,,Warranted,25/01/2026,Hatchback,"{'information': {'Keys': '2', 'Service history': 'yes', 'Service documents': 'Service Book', 'Number of stamps': '10', 'Last service date': '14/01/2021', 'Last service miles': '62,247', 'MOT Due': '25/01/2026', 'Former Keepers': '3', 'Body Style': 'Hatchback', 'Hubs': 'Alloy', 'BHP': '89', 'Gross Weight': '1520', 'Euro Status': '4', 'Euro': '4', 'CO2': '125', 'MPG Combined': '53.3', 'MPG Urban': '43.5', 'MPG Extra Urban': '62.8'}}","{
    ""Interior"": {
        ""Registration"": ""YX59UKG"",
        ""Registered"": ""11/09/2009"",
        ""Miles"": ""82,714 Miles"",
        ""Miles Warranted"": ""Warranted"",
        ""Former Keepers"": ""3"",
        ""Fuel"": ""Petrol"",
        ""Transmission"": ""MANUAL"",
        ""Colour"": ""SILVER"",
        ""VAT"": ""Margin"",
        ""MOT"": ""25/01/2026"",
        ""V5"": ""Here"",
        ""Keys"": ""2"",
        ""CC"": ""1198"",
        ""Service history"": ""Yes"",
        ""Service documents"": ""Service Book"",
        ""Number of stamps"": ""10"",
        ""Last service date"": ""14/01/2021"",
        ""Last service miles"": ""62,247"",
        ""Vendor"": ""St Leonards Motor Group"",
        ""CAP Clean"": ""\u00a31,475.00"",
        ""CAP Average"": ""\u00a31,075.00"",
        ""CAP Below"": ""\u00a3675.00""
    }
}",,https://www.protruckauctions.co.uk/motorvehicleinspectionreport/standard/6706.pdf,,,
